 0.793600E-01  0.330364E+02  0.283398E+00
 0.799680E-01  0.319060E+02  0.264207E+00
 0.805760E-01  0.309695E+02  0.261382E+00
 0.811850E-01  0.300377E+02  0.266787E+00
 0.817930E-01  0.290592E+02  0.270905E+00
 0.824010E-01  0.283692E+02  0.264802E+00
 0.830090E-01  0.273470E+02  0.249155E+00
 0.836170E-01  0.265915E+02  0.245950E+00
 0.842250E-01  0.256851E+02  0.244076E+00
 0.848330E-01  0.250439E+02  0.242161E+00
 0.854410E-01  0.244745E+02  0.251377E+00
 0.860490E-01  0.240276E+02  0.258845E+00
 0.866580E-01  0.233653E+02  0.267590E+00
 0.872660E-01  0.229305E+02  0.250121E+00
 0.878740E-01  0.226085E+02  0.248951E+00
 0.884820E-01  0.218715E+02  0.244647E+00
 0.890900E-01  0.212552E+02  0.242817E+00
 0.896980E-01  0.207386E+02  0.238289E+00
 0.903060E-01  0.201906E+02  0.248122E+00
 0.909140E-01  0.197766E+02  0.247927E+00
 0.915220E-01  0.194583E+02  0.238048E+00
 0.921310E-01  0.192888E+02  0.231472E+00
 0.927390E-01  0.189994E+02  0.234854E+00
 0.933470E-01  0.187440E+02  0.241724E+00
 0.939550E-01  0.182212E+02  0.241130E+00
 0.945630E-01  0.179462E+02  0.239855E+00
 0.951710E-01  0.175408E+02  0.233474E+00
 0.957790E-01  0.169897E+02  0.226356E+00
 0.963870E-01  0.167306E+02  0.229463E+00
 0.969950E-01  0.163181E+02  0.234201E+00
 0.976040E-01  0.160132E+02  0.229833E+00
 0.982120E-01  0.159206E+02  0.239288E+00
 0.988200E-01  0.157218E+02  0.239856E+00
 0.994280E-01  0.153281E+02  0.234003E+00
 0.100036E+00  0.150793E+02  0.217355E+00
 0.100644E+00  0.147481E+02  0.221576E+00
 0.101252E+00  0.142880E+02  0.274640E+00
 0.101860E+00  0.142231E+02  0.144309E+00
 0.102468E+00  0.140598E+02  0.133777E+00
 0.103077E+00  0.137499E+02  0.135507E+00
 0.103685E+00  0.136580E+02  0.134973E+00
 0.104293E+00  0.135393E+02  0.131808E+00
 0.104901E+00  0.135032E+02  0.133466E+00
 0.105509E+00  0.131843E+02  0.132398E+00
 0.106117E+00  0.130526E+02  0.133217E+00
 0.106725E+00  0.128659E+02  0.129863E+00
 0.107333E+00  0.126079E+02  0.133081E+00
 0.107941E+00  0.123461E+02  0.130590E+00
 0.108550E+00  0.121895E+02  0.132716E+00
 0.109158E+00  0.119244E+02  0.130691E+00
 0.109766E+00  0.118237E+02  0.133919E+00
 0.110374E+00  0.118166E+02  0.134573E+00
 0.110982E+00  0.116559E+02  0.131067E+00
 0.111590E+00  0.116973E+02  0.134550E+00
 0.112198E+00  0.114513E+02  0.129408E+00
 0.112806E+00  0.111800E+02  0.128037E+00
 0.113414E+00  0.109649E+02  0.123568E+00
 0.114022E+00  0.107911E+02  0.128880E+00
 0.114631E+00  0.105782E+02  0.128842E+00
 0.115239E+00  0.105043E+02  0.127394E+00
 0.115847E+00  0.103604E+02  0.127680E+00
 0.116455E+00  0.102547E+02  0.127628E+00
 0.117063E+00  0.101617E+02  0.131850E+00
 0.117671E+00  0.101171E+02  0.155810E+00
 0.118279E+00  0.986038E+01  0.150315E+00
 0.118887E+00  0.968297E+01  0.145726E+00
 0.119495E+00  0.948077E+01  0.155354E+00
 0.120103E+00  0.930342E+01  0.160248E+00
 0.120712E+00  0.908775E+01  0.151641E+00
 0.121320E+00  0.886672E+01  0.151529E+00
 0.121928E+00  0.868437E+01  0.144805E+00
 0.122536E+00  0.880412E+01  0.148814E+00
 0.123144E+00  0.891935E+01  0.145166E+00
 0.123752E+00  0.890856E+01  0.147755E+00
 0.124360E+00  0.887135E+01  0.153026E+00
 0.124968E+00  0.873183E+01  0.150868E+00
 0.125576E+00  0.859949E+01  0.148868E+00
 0.126184E+00  0.843270E+01  0.151869E+00
 0.126793E+00  0.826857E+01  0.145544E+00
 0.127401E+00  0.811615E+01  0.159039E+00
 0.128009E+00  0.794763E+01  0.151938E+00
 0.128617E+00  0.776062E+01  0.159780E+00
 0.129225E+00  0.790764E+01  0.157310E+00
 0.129833E+00  0.759393E+01  0.148045E+00
 0.130441E+00  0.773789E+01  0.140504E+00
 0.131049E+00  0.758271E+01  0.140639E+00
 0.131657E+00  0.741975E+01  0.142050E+00
 0.132265E+00  0.728337E+01  0.151783E+00
 0.132873E+00  0.732828E+01  0.156085E+00
 0.133482E+00  0.727612E+01  0.149290E+00
 0.134090E+00  0.690820E+01  0.146467E+00
 0.134698E+00  0.691106E+01  0.144305E+00
 0.135306E+00  0.666355E+01  0.139997E+00
 0.135914E+00  0.650344E+01  0.149095E+00
 0.136522E+00  0.667505E+01  0.149658E+00
 0.137130E+00  0.667544E+01  0.149387E+00
 0.137738E+00  0.667836E+01  0.149882E+00
 0.138346E+00  0.656101E+01  0.147668E+00
 0.138954E+00  0.647826E+01  0.144693E+00
 0.139562E+00  0.650701E+01  0.143649E+00
 0.140171E+00  0.626597E+01  0.144843E+00
 0.140779E+00  0.629885E+01  0.138257E+00
 0.141387E+00  0.615870E+01  0.145322E+00
 0.141995E+00  0.611809E+01  0.133750E+00
 0.142603E+00  0.617365E+01  0.139862E+00
 0.143211E+00  0.611952E+01  0.149801E+00
 0.143819E+00  0.608381E+01  0.145672E+00
 0.144427E+00  0.602181E+01  0.142355E+00
 0.145035E+00  0.585941E+01  0.147274E+00
 0.145643E+00  0.594744E+01  0.140443E+00
 0.146251E+00  0.583015E+01  0.133316E+00
 0.146860E+00  0.581134E+01  0.138761E+00
 0.147468E+00  0.549160E+01  0.134501E+00
 0.148076E+00  0.554995E+01  0.140430E+00
 0.148684E+00  0.532583E+01  0.128919E+00
 0.149292E+00  0.519872E+01  0.128817E+00
 0.149900E+00  0.522099E+01  0.128187E+00
 0.150508E+00  0.502922E+01  0.130727E+00
 0.151116E+00  0.502691E+01  0.134563E+00
 0.151724E+00  0.517603E+01  0.134214E+00
 0.152332E+00  0.513169E+01  0.131060E+00
 0.152940E+00  0.516214E+01  0.133419E+00
 0.153548E+00  0.533003E+01  0.132647E+00
 0.154156E+00  0.502311E+01  0.132495E+00
 0.154765E+00  0.504674E+01  0.130878E+00
 0.155373E+00  0.489218E+01  0.134005E+00
 0.155981E+00  0.502038E+01  0.130893E+00
 0.156589E+00  0.493621E+01  0.133849E+00
 0.157197E+00  0.476632E+01  0.141549E+00
 0.157805E+00  0.482430E+01  0.137557E+00
 0.158413E+00  0.465975E+01  0.135680E+00
 0.159021E+00  0.460187E+01  0.129808E+00
 0.159629E+00  0.477773E+01  0.127616E+00
 0.160237E+00  0.455507E+01  0.133290E+00
 0.160845E+00  0.449814E+01  0.130358E+00
 0.161453E+00  0.438867E+01  0.130828E+00
 0.162061E+00  0.424642E+01  0.128596E+00
 0.162670E+00  0.433731E+01  0.129405E+00
 0.163278E+00  0.423501E+01  0.125622E+00
 0.163886E+00  0.426585E+01  0.127148E+00
 0.164494E+00  0.421339E+01  0.123465E+00
 0.165102E+00  0.422225E+01  0.126218E+00
 0.165710E+00  0.422049E+01  0.127679E+00
 0.166318E+00  0.425667E+01  0.134658E+00
 0.166926E+00  0.406573E+01  0.127187E+00
 0.167534E+00  0.414349E+01  0.135177E+00
 0.168142E+00  0.404666E+01  0.133952E+00
 0.168750E+00  0.391525E+01  0.129467E+00
 0.169358E+00  0.379100E+01  0.126069E+00
 0.169966E+00  0.379381E+01  0.132505E+00
 0.170574E+00  0.379952E+01  0.122963E+00
 0.171183E+00  0.394602E+01  0.123499E+00
 0.171791E+00  0.401917E+01  0.124827E+00
 0.172399E+00  0.380042E+01  0.127126E+00
 0.173007E+00  0.371955E+01  0.121197E+00
 0.173615E+00  0.379954E+01  0.124077E+00
 0.174223E+00  0.368606E+01  0.126186E+00
 0.174831E+00  0.375907E+01  0.121575E+00
 0.175439E+00  0.356498E+01  0.119162E+00
 0.176047E+00  0.350414E+01  0.118122E+00
 0.176655E+00  0.346690E+01  0.124569E+00
 0.177263E+00  0.335632E+01  0.127883E+00
 0.177871E+00  0.335829E+01  0.127765E+00
 0.178479E+00  0.331109E+01  0.128223E+00
 0.179087E+00  0.324699E+01  0.126021E+00
 0.179695E+00  0.342908E+01  0.129885E+00
 0.180304E+00  0.337601E+01  0.124699E+00
 0.180912E+00  0.332052E+01  0.124937E+00
 0.181520E+00  0.328698E+01  0.122463E+00
 0.182128E+00  0.333642E+01  0.120531E+00
 0.182736E+00  0.334863E+01  0.124362E+00
 0.183344E+00  0.318795E+01  0.131278E+00
 0.183952E+00  0.314641E+01  0.131574E+00
 0.184560E+00  0.315157E+01  0.126644E+00
 0.185168E+00  0.304187E+01  0.125178E+00
 0.185776E+00  0.297563E+01  0.126562E+00
 0.186384E+00  0.293942E+01  0.124808E+00
 0.186992E+00  0.279415E+01  0.123042E+00
 0.187600E+00  0.306097E+01  0.127748E+00
 0.188208E+00  0.289237E+01  0.120154E+00
 0.188816E+00  0.306804E+01  0.120621E+00
 0.189424E+00  0.293337E+01  0.119722E+00
 0.190032E+00  0.294907E+01  0.117338E+00
 0.190641E+00  0.278277E+01  0.123926E+00
 0.191249E+00  0.287099E+01  0.123267E+00
 0.191857E+00  0.275793E+01  0.115834E+00
 0.192465E+00  0.262967E+01  0.115659E+00
 0.193073E+00  0.275605E+01  0.119311E+00
 0.193681E+00  0.270033E+01  0.119404E+00
 0.194289E+00  0.255350E+01  0.127076E+00
 0.194897E+00  0.270406E+01  0.155404E+00
 0.195505E+00  0.263574E+01  0.138691E+00
 0.196113E+00  0.283794E+01  0.193360E+00
 0.196721E+00  0.254643E+01  0.144607E+00
 0.197329E+00  0.249221E+01  0.125082E+00
 0.197937E+00  0.242527E+01  0.122776E+00
 0.198545E+00  0.232656E+01  0.116757E+00
 0.199153E+00  0.251598E+01  0.114268E+00
 0.199761E+00  0.251160E+01  0.116004E+00
 0.200369E+00  0.259876E+01  0.118604E+00
 0.200977E+00  0.251347E+01  0.121290E+00
 0.201585E+00  0.253763E+01  0.119421E+00
 0.202193E+00  0.238862E+01  0.115318E+00
 0.202802E+00  0.241063E+01  0.118647E+00
 0.203410E+00  0.233167E+01  0.113849E+00
 0.204018E+00  0.223625E+01  0.114556E+00
 0.204626E+00  0.234640E+01  0.111861E+00
 0.205234E+00  0.224244E+01  0.113719E+00
 0.205842E+00  0.212379E+01  0.110342E+00
 0.206450E+00  0.206030E+01  0.111185E+00
 0.207058E+00  0.236950E+01  0.113749E+00
 0.207666E+00  0.230612E+01  0.120049E+00
 0.208274E+00  0.228106E+01  0.112431E+00
 0.208882E+00  0.223825E+01  0.114388E+00
 0.209490E+00  0.213305E+01  0.118858E+00
 0.210098E+00  0.222084E+01  0.117272E+00
 0.210706E+00  0.218654E+01  0.117839E+00
 0.211314E+00  0.209335E+01  0.116041E+00
 0.211922E+00  0.220529E+01  0.114880E+00
 0.212530E+00  0.223369E+01  0.116865E+00
 0.213138E+00  0.224482E+01  0.120242E+00
 0.213746E+00  0.234129E+01  0.116052E+00
 0.214354E+00  0.209074E+01  0.118202E+00
 0.214962E+00  0.211136E+01  0.112157E+00
 0.215570E+00  0.197020E+01  0.112794E+00
 0.216178E+00  0.208404E+01  0.112046E+00
 0.216786E+00  0.200626E+01  0.109192E+00
 0.217394E+00  0.192727E+01  0.111670E+00
 0.218002E+00  0.199572E+01  0.114115E+00
 0.218610E+00  0.192391E+01  0.115054E+00
 0.219219E+00  0.194332E+01  0.116662E+00
 0.219827E+00  0.198701E+01  0.121566E+00
 0.220435E+00  0.184171E+01  0.111569E+00
 0.221043E+00  0.212251E+01  0.115877E+00
 0.221651E+00  0.193741E+01  0.116924E+00
 0.222259E+00  0.196063E+01  0.109773E+00
 0.222867E+00  0.193632E+01  0.108805E+00
 0.223475E+00  0.193217E+01  0.109631E+00
 0.224083E+00  0.190289E+01  0.109557E+00
 0.224691E+00  0.181673E+01  0.103808E+00
 0.225299E+00  0.190268E+01  0.106225E+00
 0.225907E+00  0.176800E+01  0.104290E+00
 0.226515E+00  0.185678E+01  0.111068E+00
 0.227123E+00  0.188117E+01  0.112158E+00
 0.227731E+00  0.173898E+01  0.107564E+00
 0.228339E+00  0.172917E+01  0.106812E+00
 0.228947E+00  0.181046E+01  0.108634E+00
 0.229555E+00  0.179905E+01  0.105763E+00
 0.230163E+00  0.187242E+01  0.106509E+00
 0.230771E+00  0.177628E+01  0.103624E+00
 0.231379E+00  0.180817E+01  0.108327E+00
 0.231987E+00  0.169348E+01  0.107055E+00
 0.232595E+00  0.169197E+01  0.104675E+00
 0.233203E+00  0.183528E+01  0.104656E+00
 0.233811E+00  0.189351E+01  0.104601E+00
 0.234419E+00  0.185090E+01  0.108220E+00
 0.235027E+00  0.182351E+01  0.104487E+00
 0.235635E+00  0.185699E+01  0.105682E+00
 0.236243E+00  0.188728E+01  0.111916E+00
 0.236851E+00  0.174066E+01  0.109733E+00
 0.237459E+00  0.177914E+01  0.106128E+00
 0.238067E+00  0.168613E+01  0.109426E+00
 0.238675E+00  0.170623E+01  0.110805E+00
 0.239283E+00  0.171751E+01  0.108140E+00
 0.239891E+00  0.168084E+01  0.112154E+00
 0.240499E+00  0.167234E+01  0.103043E+00
 0.241107E+00  0.180766E+01  0.107893E+00
 0.241715E+00  0.163130E+01  0.101613E+00
 0.242323E+00  0.153698E+01  0.106539E+00
 0.242931E+00  0.171608E+01  0.103904E+00
 0.243539E+00  0.180657E+01  0.105568E+00
 0.244147E+00  0.183273E+01  0.102634E+00
 0.244755E+00  0.190676E+01  0.106592E+00
 0.245363E+00  0.187374E+01  0.102211E+00
 0.245971E+00  0.193890E+01  0.102926E+00
 0.246579E+00  0.188926E+01  0.107153E+00
 0.247187E+00  0.181329E+01  0.102434E+00
 0.247795E+00  0.187541E+01  0.106658E+00
 0.248403E+00  0.168959E+01  0.114185E+00
 0.249011E+00  0.171714E+01  0.155380E+00
 0.249619E+00  0.174945E+01  0.118560E+00
 0.250227E+00  0.168253E+01  0.109501E+00
 0.250835E+00  0.164543E+01  0.104056E+00
 0.251443E+00  0.162736E+01  0.103891E+00
 0.252051E+00  0.165753E+01  0.101618E+00
 0.252659E+00  0.176900E+01  0.105353E+00
 0.253267E+00  0.168434E+01  0.972157E-01
 0.253875E+00  0.163058E+01  0.100241E+00
 0.254483E+00  0.165749E+01  0.103093E+00
 0.255091E+00  0.174036E+01  0.103141E+00
 0.255699E+00  0.171875E+01  0.101151E+00
 0.256307E+00  0.170425E+01  0.992278E-01
 0.256915E+00  0.163472E+01  0.960101E-01
 0.257523E+00  0.165153E+01  0.101574E+00
 0.258131E+00  0.162877E+01  0.101700E+00
 0.258739E+00  0.166705E+01  0.103205E+00
 0.259347E+00  0.171532E+01  0.105806E+00
 0.259955E+00  0.153249E+01  0.104506E+00
 0.260563E+00  0.168607E+01  0.103670E+00
 0.261171E+00  0.172438E+01  0.102317E+00
 0.261779E+00  0.171605E+01  0.987106E-01
 0.262387E+00  0.159947E+01  0.103291E+00
 0.262995E+00  0.156119E+01  0.980533E-01
 0.263603E+00  0.171059E+01  0.102002E+00
 0.264211E+00  0.174539E+01  0.103375E+00
 0.264819E+00  0.179161E+01  0.990295E-01
 0.265427E+00  0.178080E+01  0.991168E-01
 0.266035E+00  0.172640E+01  0.104403E+00
 0.266643E+00  0.156290E+01  0.101003E+00
 0.267251E+00  0.154568E+01  0.100866E+00
 0.267859E+00  0.175187E+01  0.103042E+00
 0.268467E+00  0.184380E+01  0.101911E+00
 0.269075E+00  0.171034E+01  0.995583E-01
 0.269683E+00  0.174839E+01  0.985783E-01
 0.270291E+00  0.156832E+01  0.962680E-01
 0.270899E+00  0.167701E+01  0.971781E-01
 0.271507E+00  0.165689E+01  0.956928E-01
 0.272115E+00  0.176929E+01  0.977738E-01
 0.272723E+00  0.171753E+01  0.980801E-01
 0.273331E+00  0.161901E+01  0.990138E-01
 0.273939E+00  0.161828E+01  0.994467E-01
 0.274547E+00  0.156821E+01  0.959279E-01
 0.275155E+00  0.161563E+01  0.972623E-01
 0.275763E+00  0.169586E+01  0.996849E-01
 0.276371E+00  0.162161E+01  0.977608E-01
 0.276979E+00  0.150065E+01  0.941674E-01
 0.277587E+00  0.147244E+01  0.990934E-01
 0.278195E+00  0.151592E+01  0.989535E-01
 0.278803E+00  0.157907E+01  0.102498E+00
 0.279411E+00  0.154974E+01  0.973627E-01
 0.280019E+00  0.162316E+01  0.994074E-01
 0.280626E+00  0.161710E+01  0.999449E-01
 0.281234E+00  0.162419E+01  0.983567E-01
 0.281842E+00  0.173601E+01  0.977951E-01
 0.282450E+00  0.166905E+01  0.980615E-01
 0.283058E+00  0.153195E+01  0.971024E-01
 0.283666E+00  0.155170E+01  0.993995E-01
 0.284274E+00  0.146963E+01  0.100656E+00
 0.284882E+00  0.164318E+01  0.101484E+00
 0.285490E+00  0.158659E+01  0.969533E-01
 0.286098E+00  0.174416E+01  0.987000E-01
 0.286706E+00  0.161257E+01  0.971891E-01
 0.287314E+00  0.149585E+01  0.959375E-01
 0.287922E+00  0.159491E+01  0.919170E-01
 0.288530E+00  0.165492E+01  0.932401E-01
 0.289138E+00  0.168106E+01  0.923426E-01
 0.289746E+00  0.167717E+01  0.931456E-01
 0.290354E+00  0.166314E+01  0.906671E-01
 0.290962E+00  0.165513E+01  0.905302E-01
 0.291570E+00  0.161819E+01  0.923623E-01
 0.292178E+00  0.153767E+01  0.916947E-01
 0.292786E+00  0.167356E+01  0.927212E-01
 0.293394E+00  0.158393E+01  0.958068E-01
 0.294002E+00  0.159651E+01  0.898485E-01
 0.294610E+00  0.162877E+01  0.891569E-01
 0.295217E+00  0.165112E+01  0.908222E-01
 0.295825E+00  0.166808E+01  0.916836E-01
 0.296433E+00  0.169358E+01  0.887446E-01
 0.297041E+00  0.168406E+01  0.932438E-01
 0.297649E+00  0.169951E+01  0.889900E-01
 0.298257E+00  0.167240E+01  0.910852E-01
 0.298865E+00  0.166625E+01  0.899128E-01
 0.299473E+00  0.157678E+01  0.897818E-01
 0.300081E+00  0.166602E+01  0.902957E-01
 0.300689E+00  0.156905E+01  0.868365E-01
 0.301297E+00  0.159303E+01  0.875794E-01
 0.301905E+00  0.156255E+01  0.850952E-01
 0.302513E+00  0.157526E+01  0.883780E-01
 0.303121E+00  0.161069E+01  0.845420E-01
 0.303729E+00  0.145453E+01  0.871376E-01
 0.304337E+00  0.158526E+01  0.883468E-01
 0.304945E+00  0.149009E+01  0.932861E-01
